;Wavenumber;10.12.D;10.12.G;10.13.G;12.1.D;12.1.G;12.4.D;12.4.G;12.5.D;12.5.G
2570;1430,0;75,865065;86,98827;89,350743;73,774614;87,067231;83,924786;87,417679;79,108598;88,481695
2571;1429,0;75,757445;88,163344;90,541504;73,422578;88,242911;83,885176;88,59734;79,091794;89,675616
2572;1428,0;75,613917;89,075522;91,459778;73,020612;89,152724;83,816167;89,503052;79,027035;90,602263
2573;1427,0;75,476893;89,740722;92,12369;72,603444;89,816113;83,72494;90,167029;78,936476;91,274155
2574;1426,0;75,353233;90,226965;92,605988;72,172611;90,300405;83,607203;90,663288;78,831423;91,75917
2575;1425,0;75,228348;90,589964;92,965109;71,72654;90,662788;83,46353;91,035164;78,717812;92,116257
2576;1424,0;75,100777;90,844578;93,209705;71,302333;90,92267;83,312203;91,288951;78,606702;92,366985
2577;1423,0;74,98742;91,004264;93,347314;70,953864;91,093696;83,178353;91,441679;78,513463;92,530163
2578;1422,0;74,903945;91,112679;93,428153;70,686026;91,212572;83,072322;91,549497;78,44711;92,655042
2579;1421,0;74,848924;91,21978;93,515066;70,451034;91,322394;82,983137;91,669873;78,406006;92,792293
2580;1420,0;74,811629;91,355928;93,646007;70,201918;91,453287;82,889624;91,822883;78,384755;92,957586
2581;1419,0;74,778155;91,533006;93,831782;69,944734;91,623168;82,780337;92,008814;78,381173;93,14547
2582;1418,0;74,740559;91,747336;94,071873;69,735004;91,836832;82,676568;92,229823;78,401616;93,358931
2583;1417,0;74,705184;91,991979;94,357586;69,603831;92,091945;82,604097;92,481987;78,452118;93,606754
2584;1416,0;74,691336;92,260065;94,667759;69,545022;92,379728;82,568656;92,753449;78,541304;93,885966
2585;1415,0;74,719246;92,538846;94,981443;69,551169;92,681038;82,566866;93,031828;78,681443;94,181498
2586;1414,0;74,787342;92,820866;95,289343;69,607525;92,978502;82,59192;93,307889;78,867354;94,477818
2587;1413,0;74,869105;93,102396;95,586832;69,679285;93,257696;82,63916;93,572423;79,071929;94,760243
2588;1412,0;74,935067;93,368373;95,858213;69,72015;93,49815;82,701166;93,80728;79,263705;95,006413
2589;1411,0;74,976053;93,591894;96,080499;69,694442;93,678186;82,760225;93,991027;79,427675;95,195402
2590;1410,0;75,007882;93,753817;96,243079;69,591965;93,794022;82,803534;94,117165;79,573029;95,328192
2591;1409,0;75,053141;93,851661;96,345367;69,415456;93,860314;82,84002;94,196138;79,717138;95,419115
2592;1408,0;75,119502;93,88845;96,38308;69,157681;93,889464;82,88856;94,233195;79,864189;95,467684
2593;1407,0;75,198794;93,870658;96,359526;68,796874;93,884671;82,954166;94,229137;80,006099;95,465111
2594;1406,0;75,269005;93,819551;96,302036;68,307988;93,852863;83,020421;94,195585;80,131966;95,420425
2595;1405,0;75,307397;93,758235;96,242179;67,688271;93,80255;83,075503;94,144914;80,232102;95,356115
2596;1404,0;75,314514;93,693237;96,1862;66,981748;93,737193;83,126838;94,080648;80,299845;95,287176
2597;1403,0;75,31588;93,626146;96,129733;66,249008;93,665945;83,183574;94,008654;80,33792;95,222756
2598;1402,0;75,334877;93,572575;96,085601;65,498254;93,611519;83,24768;93,952032;80,358952;95,180595
2599;1401,0;75,369168;93,550739;96,071352;64,678331;93,59424;83,322241;93,930828;80,369545;95,173103
2600;1400,0;75,400659;93,5601;96,083538;63,760838;93,611751;83,41102;93,941788;80,362052;95,190359
2601;1399,0;75,419209;93,58787;96,105655;62,812604;93,643703;83,505075;93,972149;80,330157;95,216025
2602;1398,0;75,427225;93,629276;96,136636;61,930959;93,675195;83,590418;94,017535;80,278132;95,251278
2603;1397,0;75,417838;93,690224;96,18892;61,133128;93,710213;83,667802;94,080198;80,200107;95,307019
2604;1396,0;75,367238;93,768702;96,264203;60,390362;93,759656;83,751857;94,154832;80,07382;95,379738
2605;1395,0;75,255701;93,849603;96,351019;59,720952;93,830037;83,849419;94,230281;79,887408;95,455464
2606;1394,0;75,077134;93,919715;96,438825;59,180452;93,917491;83,949677;94,295172;79,648702;95,527123
2607;1393,0;74,829681;93,974172;96,519739;58,790879;94,002632;84,042653;94,340708;79,357689;95,593285
2608;1392,0;74,508921;94,015607;96,582592;58,531268;94,066369;84,126661;94,36677;78,997769;95,647819
2609;1391,0;74,116697;94,046476;96,618137;58,370438;94,099918;84,203189;94,378183;78,564323;95,680551
2610;1390,0;73,652018;94,064532;96,625286;58,273315;94,100378;84,275875;94,378576;78,06208;95,685489
2611;1389,0;73,081722;94,060875;96,601488;58,210981;94,06313;84,349644;94,358649;77,468772;95,655637
2612;1388,0;72,357845;94,01577;96,528958;58,185508;93,976197;84,424218;94,29144;76,744447;95,574793
2613;1387,0;71,492359;93,908091;96,390046;58,214108;93,829695;84,490177;94,157642;75,901166;95,433343
2614;1386,0;70,557606;93,731048;96,189852;58,277138;93,625768;84,538643;93,9637;75,004663;95,240255
2615;1385,0;69,590966;93,481296;95,933518;58,324123;93,362374;84,572615;93,7118;74,083711;94,994412
2616;1384,0;68,577813;93,1424;95,600725;58,331557;93,021013;84,599552;93,379618;73,116002;94,665726
2617;1383,0;67,528453;92,701957;95,170424;58,316436;92,588274;84,618496;92,947183;72,104801;94,227141
2618;1382,0;66,505331;92,180364;94,65765;58,304421;92,081378;84,625975;92,433503;71,105796;93,697416
2619;1381,0;65,56714;91,630621;94,112867;58,31193;91,545081;84,626946;91,891327;70,174792;93,136039
2620;1380,0;64,741279;91,117802;93,599741;58,356764;91,036709;84,633299;91,379862;69,339966;92,609728
2621;1379,0;64,051173;90,709823;93,186184;58,455244;90,624318;84,652059;90,963773;68,627226;92,183885
2622;1378,0;63,50668;90,455233;92,924258;58,597658;90,36411;84,682651;90,698586;68,051545;91,910292
2623;1377,0;63,073094;90,347751;92,814024;58,754164;90,256822;84,723792;90,588184;67,582786;91,791548
2624;1376,0;62,704855;90,332027;92,804058;58,915252;90,246573;84,773889;90,576948;67,173222;91,774338
2625;1375,0;62,398957;90,347457;92,82978;59,101583;90,26511;84,825279;90,595599;66,814177;91,789087
2626;1374,0;62,163618;90,355251;92,842789;59,320164;90,266944;84,869056;90,599519;66,519456;91,787589
2627;1373,0;61,968925;90,328947;92,814955;59,543824;90,228878;84,908212;90,566328;66,273026;91,747137
2628;1372,0;61,801887;90,248514;92,734848;59,763178;90,140064;84,952053;90,484667;66,060217;91,659395
2629;1371,0;61,717268;90,113299;92,607501;60,012887;90,003025;85,004565;90,356774;65,917125;91,527829
2630;1370,0;61,727645;89,942704;92,447357;60,288862;89,831482;85,063731;90,193535;65,851781;91,365111
2631;1369,0;61,674564;89,756715;92,266551;60,467055;89,639743;85,126606;90,003776;65,736075;91,184739
2632;1368,0;61,360773;89,565534;92,074469;60,408757;89,441776;85,18771;89,800574;65,411024;90,998261
2633;1367,0;60,876218;89,377192;91,885031;60,201561;89,255523;85,24187;89,606627;64,957113;90,818543
2634;1366,0;60,644169;89,204587;91,714139;60,197649;89,096659;85,298585;89,444631;64,732428;90,661092
2635;1365,0;61,048675;89,060239;91,569159;60,729387;88,968477;85,382236;89,319095;65,060929;90,534997
2636;1364,0;62,060829;88,950853;91,450713;61,79338;88,865464;85,50527;89,218757;65,91906;90,438668
2637;1363,0;63,251074;88,882997;91,368474;63,032635;88,791769;85,643028;89,144077;66,9462;90,372078
2638;1362,0;64,221445;88,862761;91,340555;64,100006;88,763964;85,753829;89,113557;67,806184;90,343562
2639;1361,0;64,944218;88,883726;91,368317;64,966598;88,786246;85,823962;89,132703;68,468694;90,35628
2640;1360,0;65,556556;88,930045;91,431348;65,742596;88,84168;85,868603;89,182987;69,03876;90,40001
2641;1359,0;66,041754;88,991735;91,511288;66,384426;88,911754;85,897326;89,246031;69,493323;90,461596
2642;1358,0;66,284197;89,067722;91,60361;66,753964;88,989673;85,905649;89,319343;69,727471;90,536007
2643;1357,0;66,292422;89,158032;91,708846;66,846683;89,077212;85,894984;89,408959;69,743231;90,626221
2644;1356,0;66,224645;89,259822;91,823746;66,818721;89,177855;85,879511;89,516199;69,676662;90,735172
2645;1355,0;66,227968;89,370616;91,943463;66,813908;89,293213;85,871381;89,635389;69,663777;90,86015
2646;1354,0;66,354342;89,49031;92,065895;66,871892;89,421181;85,873101;89,75999;69,76084;90,99452
2647;1353,0;66,622692;89,617644;92,188565;66,996515;89,555528;85,885191;89,886373;69,985573;91,132324
2648;1352,0;67,059082;89,748633;92,307688;67,20183;89,689895;85,908374;90,011888;70,351306;91,269986
2649;1351,0;67,659675;89,882173;92,426741;67,470002;89,824388;85,939774;90,140085;70,844541;91,409241
2650;1350,0;68,380912;90,027097;92,560301;67,7443;89,968694;85,975354;90,283773;71,42516;91,557675
2651;1349,0;69,191443;90,192478;92,720205;67,992406;90,130788;86,021895;90,450462;72,071723;91,720377
2652;1348,0;70,087566;90,375048;92,900349;68,219276;90,306523;86,091836;90,632604;72,790026;91,89314
2653;1347,0;71,049603;90,560384;93,082569;68,407562;90,48316;86,184641;90,813561;73,569493;92,065048
2654;1346,0;72,033578;90,73455;93,25436;68,506747;90,650442;86,284981;90,98425;74,370259;92,229392
2655;1345,0;73,013355;90,891598;93,413832;68,49333;90,805957;86,378956;91,146022;75,159537;92,387469
2656;1344,0;73,99026;91,032156;93,561652;68,388355;90,951457;86,463342;91,301473;75,927644;92,542697
2657;1343,0;74,959843;91,161072;93,698301;68,205779;91,089262;86,539792;91,44932;76,667268;92,695166
2658;1342,0;75,908343;91,28508;93,827941;67,935303;91,221856;86,611346;91,588036;77,370866;92,842776
2659;1341,0;76,836614;91,406737;93,955101;67,590924;91,351053;86,683901;91,717159;78,048841;92,983136
2660;1340,0;77,742616;91,519305;94,075098;67,233304;91,475372;86,759207;91,834186;78,714881;93,112806
2661;1339,0;78,582806;91,612385;94,176048;66,921789;91,588676;86,825185;91,933254;79,34827;93,227061
2662;1338,0;79,304671;91,684051;94,25376;66,679927;91,682213;86,867154;92,010607;79,907845;93,323477
2663;1337,0;79,913677;91,743185;94,316062;66,524888;91,750336;86,888748;92,070017;80,385254;93,404059
2664;1336,0;80,457091;91,797891;94,369578;66,483211;91,794453;86,907868;92,116547;80,806638;93,469439
2665;1335,0;80,95737;91,845235;94,409957;66,55944;91,821232;86,934102;92,148067;81,18869;93,513583
2666;1334,0;81,404683;91,873884;94,427639;66,731389;91,83701;86,961647;92,15817;81,527791;93,528009
2667;1333,0;81,798423;91,873392;94,417387;66,988823;91,841588;86,982242;92,143693;81,825855;93,509659
2668;1332,0;82,153287;91,839861;94,380005;67,340519;91,826545;86,993584;92,10584;82,095673;93,46346
2669;1331,0;82,470527;91,776739;94,319572;67,776645;91,781389;86,99477;92,046919;82,341301;93,398467
2670;1330,0;82,741262;91,691888;94,240591;68,264643;91,701865;86,984888;91,968029;82,558061;93,320402
2671;1329,0;82,975755;91,590999;94,144206;68,790051;91,591514;86,969669;91,869128;82,750437;93,226608
2672;1328,0;83,195033;91,474115;94,027132;69,360598;91,457991;86,960568;91,750356;82,927459;93,109921
2673;1327,0;83,398139;91,34017;93,887745;69,965249;91,310288;86,963905;91,614003;83,085344;92,968983
2674;1326,0;83,56961;91,194053;93,733133;70,572155;91,157762;86,975772;91,465362;83,217726;92,813073
2675;1325,0;83,714983;91,046028;93,577522;71,173728;91,008396;86,988972;91,312341;83,337547;92,656417
2676;1324,0;83,85629;90,907213;93,434703;71,791468;90,869436;86,997979;91,16737;83,464406;92,511777
2677;1323,0;83,996457;90,787342;93,314034;72,432743;90,748799;86,998865;91,044951;83,595818;92,388591
2678;1322,0;84,121184;90,69419;93,221311;73,085378;90,652979;86,994318;90,954609;83,716835;92,292859
2679;1321,0;84,231876;90,631968;93,159497;73,756432;90,584365;86,99764;90,896449;83,833017;92,226212
2680;1320,0;84,343577;90,598519;93,127706;74,470498;90,542103;87,021271;90,864483;83,965833;92,187015
2681;1319,0;84,451998;90,584748;93,120343;75,221407;90,52413;87,059578;90,851359;84,115949;92,172857
2682;1318,0;84,537882;90,57946;93,128099;75,96859;90,526232;87,094086;90,849833;84,259838;92,180652
2683;1317,0;84,606733;90,577754;93,141571;76,691022;90,541495;87,118586;90,854842;84,387262;92,205213
2684;1316,0;84,689788;90,584106;93,155924;77,404875;90,563697;87,147307;90,86681;84,515196;92,239963
2685;1315,0;84,800886;90,605698;93,171962;78,122974;90,590239;87,194594;90,889616;84,659303;92,278465
2686;1314,0;84,921751;90,642102;93,191149;78,835781;90,619675;87,258085;90,922482;84,815181;92,313494
2687;1313,0;85,034745;90,681735;93,209926;79,535638;90,64732;87,327186;90,956131;84,973399;92,336589
2688;1312,0;85,144573;90,709082;93,221999;80,22353;90,665475;87,398306;90,979008;85,133509;92,342466
2689;1311,0;85,260933;90,715921;93,22665;80,887151;90,668574;87,472924;90,986141;85,296189;92,334073
2690;1310,0;85,381867;90,705429;93,229364;81,50406;90,657253;87,546471;90,9794;85,456521;92,318459
2691;1309,0;85,501402;90,685187;93,230733;82,069533;90,637001;87,608798;90,961448;85,610384;92,296321
2692;1308,0;85,616059;90,657452;93,219509;82,595594;90,613611;87,654978;90,932958;85,756472;92,260576
2693;1307,0;85,721707;90,617947;93,183108;83,086256;90,589229;87,691155;90,895544;85,891815;92,208891
2694;1306,0;85,818212;90,565847;93,124008;83,538262;90,562095;87,728178;90,854023;86,015541;92,153265
2695;1305,0;85,916143;90,512085;93,060336;83,959867;90,530068;87,771555;90,814445;86,135017;92,111439
2696;1304,0;86,023226;90,474395;93,010651;84,361209;90,495912;87,816597;90,78242;86,256635;92,091169
2697;1303,0;86,127678;90,462026;92,982332;84,733082;90,468124;87,852854;90,76118;86,373646;92,086508
2698;1302,0;86,212406;90,46736;92,973179;85,06071;90,455084;87,874717;90,750194;86,474827;92,087934
2699;1301,0;86,280548;90,475126;92,978167;85,34921;90,458483;87,886967;90,746174;86,560154;92,091076
2700;1300,0;86,348445;90,477719;92,992514;85,611512;90,472424;87,898203;90,747293;86,635727;92,095899
2701;1299,0;86,419239;90,478743;93,011759;85,844154;90,487853;87,910225;90,754634;86,699968;92,102236
2702;1298,0;86,483967;90,483797;93,03177;86,040603;90,497653;87,916713;90,768003;86,748927;92,108528
2703;1297,0;86,543336;90,492913;93,047981;86,213722;90,499862;87,910735;90,781822;86,788455;92,112666
2704;1296,0;86,606198;90,502231;93,05475;86,377756;90,497428;87,890216;90,787931;86,825826;92,1127
2705;1295,0;86,668803;90,50878;93,048135;86,522087;90,494005;87,856572;90,782847;86,854919;92,107912
2706;1294,0;86,716705;90,510668;93,029927;86,630765;90,488475;87,811616;90,770262;86,865017;92,09894
2707;1293,0;86,746412;90,504642;93,006226;86,713808;90,474673;87,756118;90,756253;86,858809;92,08576
2708;1292,0;86,766946;90,486334;92,98061;86,791293;90,447841;87,689188;90,742283;86,846069;92,066445
2709;1291,0;86,78256;90,45246;92,949364;86,861638;90,409333;87,608762;90,721625;86,824311;92,038966
2710;1290,0;86,791438;90,400621;92,902412;86,914378;90,361493;87,513063;90,681127;86,780985;92,000929
2711;1289,0;86,797589;90,326055;92,827061;86,959166;90,297787;87,400472;90,607106;86,710782;91,943442
2712;1288,0;86,805195;90,220176;92,712994;87,010685;90,202061;87,268617;90,491583;86,616565;91,848336
2713;1287,0;86,80462;90,075288;92,558725;87,057292;90,061115;87,117923;90,334803;86,499003;91,699733
2714;1286,0;86,783747;89,893041;92,374466;87,076115;89,877978;86,957441;90,143926;86,361893;91,501048
2715;1285,0;86,750988;89,688689;92,176304;87,067866;89,671929;86,801991;89,9322;86,223337;91,276611
2716;1284,0;86,729014;89,485658;91,977678;87,04672;89,466994;86,659519;89,719181;86,104077;91,055903
2717;1283,0;86,728592;89,303076;91,787586;87,009186;89,280284;86,524569;89,525344;86,005593;90,858605
2718;1282,0;86,746012;89,146366;91,613942;86,945309;89,117566;86,388952;89,361015;85,914366;90,692222
2719;1281,0;86,78174;89,009797;91,463578;86,869282;88,976499;86,255956;89,222101;85,825653;90,556622
2720;1280,0;86,840806;88,886464;91,337667;86,803858;88,852174;86,136921;89,099493;85,746089;90,446076
2721;1279,0;86,914616;88,773802;91,230307;86,738936;88,73955;86,033133;88,989981;85,672361;90,349569
2722;1278,0;86,982492;88,672254;91,1345;86,637932;88,63376;85,92864;88,895529;85,585556;90,256048
2723;1277,0;87,03407;88,583728;91,04803;86,483897;88,532496;85,80466;88,815493;85,471432;90,162239
2724;1276,0;87,075268;88,509623;90,970573;86,29263;88,437825;85,656918;88,742509;85,332632;90,072303
2725;1275,0;87,113605;88,444729;90,896579;86,083954;88,352148;85,49589;88,664638;85,177936;89,988178
2726;1274,0;87,15294;88,373949;90,815719;85,866606;88,271801;85,33382;88,570551;85,01281;89,902897
2727;1273,0;87,199603;88,281545;90,720982;85,647985;88,18733;85,175513;88,4564;84,84388;89,80586
2728;1272,0;87,25655;88,164842;90,612385;85,431357;88,090351;85,019583;88,32964;84,679233;89,692613
2729;1271,0;87,313382;88,034078;90,491905;85,202683;87,977771;84,863588;88,202983;84,517781;89,566904
2730;1270,0;87,35874;87,898103;90,359401;84,943636;87,849957;84,706158;88,081983;84,348149;89,434383
2731;1269,0;87,400262;87,755439;90,215863;84,658386;87,708176;84,546337;87,960145;84,164133;89,29698
2732;1268,0;87,456379;87,599997;90,066077;84,36822;87,554032;84,383503;87,826101;83,973812;89,152702
2733;1267,0;87,532237;87,429236;89,91373;84,083522;87,388151;84,218819;87,671918;83,789567;88,997939
2734;1266,0;87,619716;87,245483;89,756704;83,801272;87,209539;84,056047;87,496221;83,616305;88,830313
2735;1265,0;87,714817;87,055611;89,591106;83,52471;87,020013;83,898972;87,306139;83,452161;88,65212
2736;1264,0;87,815515;86,869786;89,416578;83,262871;86,827756;83,747398;87,115494;83,293326;88,470206
2737;1263,0;87,907533;86,692435;89,232812;83,013873;86,640129;83,597144;86,932824;83,134846;88,289106
2738;1262,0;87,973727;86,512881;89,034798;82,770042;86,45294;83,444403;86,750109;82,972308;88,104534
2739;1261,0;88,015199;86,313864;88,819046;82,536895;86,254034;83,288019;86,551493;82,804586;87,907117
2740;1260,0;88,044715;86,092286;88,592665;82,327983;86,039056;83,127795;86,334094;82,631694;87,692679
2741;1259,0;88,063542;85,863044;88,367662;82,14607;85,816429;82,965276;86,11006;82,453211;87,465246
2742;1258,0;88,064366;85,639271;88,145671;81,989211;85,593758;82,808881;85,88655;82,275262;87,229945
2743;1257,0;88,051209;85,419484;87,915793;81,866397;85,366895;82,672453;85,657546;82,113207;86,987437
2744;1256,0;88,033773;85,197679;87,668011;81,783345;85,12614;82,562532;85,419073;81,975879;86,735543
2745;1255,0;88,005094;84,97237;87,401905;81,720643;84,866603;82,469403;85,176724;81,850115;86,471804
2746;1254,0;87,946055;84,736666;87,122448;81,650858;84,588526;82,375645;84,928482;81,712771;86,194035
2747;1253,0;87,849232;84,47085;86,835408;81,568848;84,293594;82,270331;84,654373;81,555299;85,903425
2748;1252,0;87,716633;84,160282;86,548686;81,477864;83,987275;82,149777;84,339524;81,383154;85,608377
2749;1251,0;87,537043;83,820449;86,271072;81,356166;83,683085;82,011899;84,002895;81,195455;85,321373
2750;1250,0;87,290536;83,495484;86,008137;81,171765;83,401284;81,86195;83,690377;80,983742;85,052096
2751;1249,0;86,97621;83,230471;85,766241;80,924159;83,163893;81,719889;83,44094;80,749495;84,808859
2752;1248,0;86,611363;83,047079;85,560312;80,633892;82,988467;81,607492;83,266408;80,501426;84,605496
2753;1247,0;86,197531;82,939469;85,408273;80,289352;82,879611;81,526076;83,157055;80,229702;84,457788
2754;1246,0;85,705219;82,886578;85,316676;79,838045;82,826391;81,457683;83,095749;79,900134;84,37066
2755;1245,0;85,095216;82,870801;85,27999;79,236068;82,814337;81,38832;83,06966;79,479907;84,33563
2756;1244,0;84,33759;82,888675;85,292357;78,478491;82,838271;81,316928;83,076401;78,953376;84,341978
2757;1243,0;83,408486;82,944343;85,349406;77,579534;82,897549;81,240663;83,120246;78,307721;84,384325
2758;1242,0;82,289984;83,036868;85,440783;76,554845;82,984725;81,148406;83,20211;77,52214;84,459767
2759;1241,0;80,982607;83,159078;85,554573;75,431549;83,089777;81,035947;83,31636;76,583126;84,564989
2760;1240,0;79,505572;83,304849;85,689493;74,246378;83,212039;80,913913;83,456209;75,498463;84,697103
2761;1239,0;77,880087;83,469209;85,850063;73,018214;83,356433;80,792443;83,615885;74,287121;84,851859
2762;1238,0;76,127083;83,642924;86,028865;71,742616;83,519658;80,669611;83,787531;72,968754;85,021072
2763;1237,0;74,290108;83,814859;86,206492;70,426593;83,690793;80,543504;83,962756;71,576753;85,19593
2764;1236,0;72,446084;83,979724;86,371615;69,108652;83,864099;80,424035;84,138058;70,170643;85,371226
2765;1235,0;70,678578;84,137912;86,529024;67,831458;84,039837;80,321189;84,312908;68,816881;85,542568
2766;1234,0;69,049466;84,288943;86,683947;66,618617;84,2118;80,229561;84,482494;67,561663;85,702327
2767;1233,0;67,609899;84,430419;86,829638;65,498654;84,364457;80,135803;84,638472;66,437714;85,842742
2768;1232,0;66,422194;84,561237;86,956264;64,52987;84,485407;80,035994;84,776125;65,487451;85,960283
2769;1231,0;65,546447;84,678692;87,062299;63,776523;84,573915;79,937024;84,892886;64,756931;86,053157
2770;1230,0;65,01747;84,772887;87,149522;63,2775;84,63564;79,846589;84,979899;64,27483;86,118206
2771;1229,0;64,853867;84,831215;87,213963;63,057246;84,67519;79,769432;85,025589;64,056877;86,155078
2772;1228,0;65,0653;84,850609;87,250418;63,138224;84,695872;79,707348;85,031876;64,114222;86,17034
2773;1227,0;65,626144;84,841814;87,261646;63,513728;84,701353;79,655514;85,017994;64,433052;86,172175
2774;1226,0;66,473269;84,82022;87,254592;64,135483;84,694066;79,604392;85,000651;64,966494;86,162493
2775;1225,0;67,541491;84,793616;87,228969;64,94149;84,6734;79,550112;84,975515;65,660423;86,137912
2776;1224,0;68,712182;84,757017;87,17651;65,821837;84,635118;79,493693;84,925317;66,422414;86,095366
2777;1223,0;69,647144;84,696188;87,091539;66,490509;84,570734;79,423658;84,841823;66,998702;86,031411
2778;1222,0;69,763753;84,598374;86,976976;66,468326;84,470714;79,311304;84,732095;66,946663;85,938691
2779;1221,0;68,577208;84,464069;86,839399;65,362186;84,333508;79,1358;84,606235;65,889816;85,810076
2780;1220,0;66,193667;84,307718;86,682694;63,267026;84,170167;78,909893;84,467745;63,903409;85,647086
2781;1219,0;63,450342;84,143958;86,508139;60,883048;83,995353;78,674483;84,315361;61,63411;85,460352
2782;1218,0;61,467617;83,974585;86,318309;59,15261;83,814506;78,472917;84,146435;59,956199;85,26171
2783;1217,0;60,956866;83,791996;86,118819;58,685152;83,623836;78,332531;83,956955;59,429205;85,058328
2784;1216,0;61,863303;83,590866;85,914514;59,443245;83,419578;78,257208;83,743552;60,014677;84,851624
2785;1215,0;63,54762;83,36925;85,702304;60,879385;83,199891;78,224804;83,50748;61,213218;84,635904
2786;1214,0;65,254787;83,122598;85,469985;62,337107;82,960663;78,199518;83,253641;62,427801;84,399558
2787;1213,0;66,498626;82,847641;85,207042;63,396286;82,699167;78,1589;82,98509;63,270181;84,134336
2788;1212,0;67,153524;82,551775;84,915928;63,958751;82,420901;78,104388;82,700679;63,645006;83,843198
2789;1211,0;67,319765;82,248361;84,607116;64,124406;82,132866;78,042055;82,397691;63,647542;83,533726
2790;1210,0;67,162643;81,940955;84,283538;64,043948;81,829809;77,968161;82,074801;63,424169;83,205965
2791;1209,0;66,841327;81,6197;83,93716;63,854269;81,496621;77,884547;81,732025;63,102235;82,853704
2792;1208,0;66,502233;81,272079;83,560556;63,671162;81,124357;77,813103;81,367117;62,785939;82,474869
2793;1207,0;66,269236;80,887586;83,151955;63,585387;80,714641;77,778061;80,970722;62,559711;82,070896
2794;1206,0;66,22295;80,454813;82,707975;63,658591;80,27026;77,782792;80,528769;62,479628;81,63769
2795;1205,0;66,400532;79,969325;82,224634;63,930205;79,794495;77,818273;80,036937;62,575355;81,169378
2796;1204,0;66,810867;79,447572;81,711541;64,417842;79,300172;77,884556;79,513146;62,860928;80,672448
2797;1203,0;67,438967;78,919965;81,193668;65,10616;78,804835;77,988062;78,98866;63,331519;80,164878
2798;1202,0;68,2523;78,405641;80,691065;65,957059;78,313791;78,126483;78,484997;63,958814;79,659139
2799;1201,0;69,224889;77,906115;80,206874;66,943821;77,822438;78,292929;78,00643;64,709896;79,158024
2800;1200,0;70,346834;77,427575;79,743551;68,058722;77,340242;78,488889;77,555831;65,567604;78,671379
2801;1199,0;71,599294;76,995902;79,321186;69,283698;76,899787;78,719299;77,148368;66,520986;78,226938
2802;1198,0;72,938471;76,644976;78,971582;70,580155;76,538733;78,98146;76,808149;67,546877;77,861705
2803;1197,0;74,317672;76,403278;78,723434;71,914017;76,286238;79,270785;76,562143;68,614457;77,611608
2804;1196,0;75,705829;76,295356;78,600935;73,262931;76,168115;79,588966;76,439517;69,697296;77,50768
2805;1195,0;77,074049;76,34034;78,626575;74,593769;76,206;79,934679;76,465465;70,770544;77,566953
2806;1194,0;78,389142;76,541415;78,81349;75,864914;76,403515;80,296177;76,650229;71,810258;77,783751
2807;1193,0;79,636265;76,885001;79,155165;77,060316;76,744184;80,666116;76,986754;72,806745;78,138458
2808;1192,0;80,827909;77,348383;79,622347;78,194375;77,203114;81,053889;77,451868;73,766363;78,609276
2809;1191,0;81,975634;77,896109;80,166352;79,275938;77,747712;81,469284;78,000179;74,69115;79,16324
2810;1190,0;83,067196;78,473396;80,730613;80,291267;78,329273;81,901857;78,56712;75,567639;79,745268
2811;1189,0;84,080196;79,018467;81,266582;81,225868;78,888716;82,329273;79,093873;76,381133;80,294334
2812;1188,0;85,00207;79,482207;81,736247;82,078249;79,372321;82,73835;79,546071;77,127924;80,766891
2813;1187,0;85,827866;79,830177;82,099518;82,848041;79,736815;83,126069;79,900972;77,807843;81,132954
2814;1186,0;86,553232;80,034395;82,312012;83,53297;79,947923;83,488429;80,127502;78,417579;81,358525
2815;1185,0;87,179862;80,075782;82,344206;84,141396;79,986566;83,822325;80,192711;78,957579;81,410078
2816;1184,0;87,720196;79,951779;82,196972;84,690132;79,85484;84,134153;80,082828;79,435847;81,276289
2817;1183,0;88,192008;79,671853;81,892429;85,189616;79,568125;84,435201;79,806849;79,860879;80,973471
2818;1182,0;88,612292;79,247117;81,453949;85,645764;79,14274;84,730774;79,38291;80,238341;80,528729
2819;1181,0;88,993479;78,692951;80,899691;86,070304;78,596922;85,020828;78,831773;80,57536;79,967086
2820;1180,0;89,337905;78,039329;80,248935;86,470818;77,958644;85,305833;78,181037;80,880254;79,31444
2821;1179,0;89,639644;77,325078;79,52378;86,836605;77,259696;85,583179;77,461479;81,159287;78,598619
2822;1178,0;89,900011;76,578648;78,746579;87,154631;76,521805;85,842658;76,69651;81,421468;77,841523
2823;1177,0;90,135902;75,816292;77,947111;87,435361;75,761296;86,075749;75,907778;81,681897;77,061711
2824;1176,0;90,363638;75,061501;77,170694;87,704691;75,008005;86,288485;75,132703;81,94895;76,289811
2825;1175,0;90,581434;74,350879;76,463555;87,975467;74,304054;86,498429;74,419762;82,212266;75,568575
2826;1174,0;90,778646;73,715683;75,847523;88,243376;73,681275;86,719161;73,800976;82,457091;74,931995
2827;1173,0;90,954808;73,173388;75,324499;88,503153;73,155963;86,951931;73,285137;82,687797;74,397346
2828;1172,0;91,116427;72,743322;74,907085;88,749878;72,747258;87,190765;72,882506;82,923143;73,981013
2829;1171,0;91,262485;72,453234;74,626114;88,971753;72,479789;87,430468;72,616621;83,171405;73,704231
2830;1170,0;91,388815;72,322317;74,505197;89,162473;72,36337;87,669309;72,504989;83,4257;73,577564
2831;1169,0;91,502066;72,351151;74,546248;89,335868;72,389705;87,906682;72,546027;83,681436;73,596959
2832;1168,0;91,614156;72,531721;74,741472;89,51033;72,55332;88,139618;72,730668;83,940977;73,759849
